Experiment,Build,Image,Threads,Round,Order,Schedule,Chunk,Thread,Rows,Work_ms
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,4,static,,0,300,3.856830
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,4,static,,1,300,4.633754
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,4,static,,2,300,4.651600
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,4,static,,3,300,4.630610
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,4,static,,4,300,4.652822
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,4,static,,5,300,4.611433
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,4,static,,6,300,4.644727
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,4,static,,7,300,4.480554
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,4,static,,8,300,4.677698
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,4,static,,9,300,4.616365
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,4,static,,10,300,5.055869
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,4,static,,11,300,5.114349
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,4,static,,12,300,5.051535
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,4,static,,13,300,5.094716
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,4,static,,14,300,5.087059
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,4,static,,15,300,5.152170
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,4,static,,16,300,5.121708
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,4,static,,17,300,5.141316
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,4,static,,18,300,5.105417
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,8,4,static,,19,300,5.110936
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,0,dynamic,16,0,352,4.805878
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,0,dynamic,16,1,320,4.822483
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,0,dynamic,16,2,320,4.801905
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,0,dynamic,16,3,320,4.786747
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,0,dynamic,16,4,320,4.822465
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,0,dynamic,16,5,320,4.791280
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,0,dynamic,16,6,320,4.823448
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,0,dynamic,16,7,336,4.741788
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,0,dynamic,16,8,320,4.819689
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,0,dynamic,16,9,320,4.820215
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,0,dynamic,16,10,288,4.911169
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,0,dynamic,16,11,272,4.721098
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,0,dynamic,16,12,272,4.764073
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,0,dynamic,16,13,272,4.740801
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,0,dynamic,16,14,288,4.910318
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,0,dynamic,16,15,272,4.715480
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,0,dynamic,16,16,272,4.711945
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,0,dynamic,16,17,272,4.711676
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,0,dynamic,16,18,272,4.716454
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,0,dynamic,16,19,272,4.737310
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,1,static,1,0,300,3.827900
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,1,static,1,1,300,4.388727
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,1,static,1,2,300,4.383387
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,1,static,1,3,300,4.373774
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,1,static,1,4,300,4.364802
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,1,static,1,5,300,4.361220
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,1,static,1,6,300,4.376376
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,1,static,1,7,300,4.048007
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,1,static,1,8,300,4.387632
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,1,static,1,9,300,4.396031
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,1,static,1,10,300,4.711933
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,1,static,1,11,300,4.700184
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,1,static,1,12,300,4.693557
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,1,static,1,13,300,4.688594
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,1,static,1,14,300,4.677283
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,1,static,1,15,300,4.682550
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,1,static,1,16,300,4.692078
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,1,static,1,17,300,4.639978
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,1,static,1,18,300,4.669996
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,1,static,1,19,300,4.710685
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,2,static,,0,300,3.841020
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,2,static,,1,300,4.645769
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,2,static,,2,300,4.660884
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,2,static,,3,300,4.619611
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,2,static,,4,300,4.653966
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,2,static,,5,300,4.613496
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,2,static,,6,300,4.653573
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,2,static,,7,300,4.403984
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,2,static,,8,300,4.649635
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,2,static,,9,300,4.621340
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,2,static,,10,300,5.023025
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,2,static,,11,300,5.027462
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,2,static,,12,300,4.990449
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,2,static,,13,300,5.043466
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,2,static,,14,300,5.012758
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,2,static,,15,300,5.084600
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,2,static,,16,300,5.044572
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,2,static,,17,300,5.086262
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,2,static,,18,300,5.080238
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,2,static,,19,300,5.047230
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,3,static,16,0,304,3.893878
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,3,static,16,1,304,4.762176
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,3,static,16,2,304,4.744811
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,3,static,16,3,304,4.752584
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,3,static,16,4,304,4.764307
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,3,static,16,5,304,4.759653
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,3,static,16,6,304,4.756931
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,3,static,16,7,304,3.957858
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,3,static,16,8,304,4.753483
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,3,static,16,9,304,4.772533
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,3,static,16,10,304,5.296445
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,3,static,16,11,304,5.297648
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,3,static,16,12,304,5.318889
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,3,static,16,13,304,5.315341
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,3,static,16,14,304,5.322341
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,3,static,16,15,288,5.035304
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,3,static,16,16,288,5.060554
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,3,static,16,17,288,5.057044
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,3,static,16,18,288,5.053116
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,3,static,16,19,288,5.033167
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,4,dynamic,1,0,350,4.711203
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,4,dynamic,1,1,307,4.663846
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,4,dynamic,1,2,309,4.661735
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,4,dynamic,1,3,309,4.664863
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,4,dynamic,1,4,309,4.669005
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,4,dynamic,1,5,309,4.667331
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,4,dynamic,1,6,310,4.661875
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,4,dynamic,1,7,336,4.664470
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,4,dynamic,1,8,309,4.665211
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,4,dynamic,1,9,312,4.668226
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,4,dynamic,1,10,282,4.656261
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,4,dynamic,1,11,285,4.653022
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,4,dynamic,1,12,282,4.654426
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,4,dynamic,1,13,285,4.660161
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,4,dynamic,1,14,284,4.649540
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,4,dynamic,1,15,287,4.657533
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,4,dynamic,1,16,282,4.658204
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,4,dynamic,1,17,285,4.649192
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,4,dynamic,1,18,284,4.650213
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,9,4,dynamic,1,19,284,4.650258
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,0,static,16,0,304,3.890323
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,0,static,16,1,304,4.690470
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,0,static,16,2,304,4.305542
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,0,static,16,3,304,4.288180
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,0,static,16,4,304,4.691757
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,0,static,16,5,304,4.721396
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,0,static,16,6,304,4.723871
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,0,static,16,7,304,4.309027
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,0,static,16,8,304,4.706921
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,0,static,16,9,304,4.723096
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,0,static,16,10,304,5.198475
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,0,static,16,11,304,5.186817
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,0,static,16,12,304,5.216915
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,0,static,16,13,304,5.233552
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,0,static,16,14,304,5.223569
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,0,static,16,15,288,4.948992
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,0,static,16,16,288,4.952515
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,0,static,16,17,288,4.964011
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,0,static,16,18,288,4.974576
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,0,static,16,19,288,4.914647
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,1,static,,0,300,3.836246
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,1,static,,1,300,4.616806
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,1,static,,2,300,3.831327
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,1,static,,3,300,4.634051
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,1,static,,4,300,4.643604
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,1,static,,5,300,4.632128
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,1,static,,6,300,4.629068
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,1,static,,7,300,4.411465
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,1,static,,8,300,4.423752
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,1,static,,9,300,4.624018
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,1,static,,10,300,5.042890
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,1,static,,11,300,5.077222
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,1,static,,12,300,5.055372
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,1,static,,13,300,5.065802
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,1,static,,14,300,5.061746
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,1,static,,15,300,5.093323
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,1,static,,16,300,5.110169
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,1,static,,17,300,5.106889
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,1,static,,18,300,5.083181
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,1,static,,19,300,5.068956
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,2,dynamic,1,0,354,4.807523
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,2,dynamic,1,1,309,4.752696
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,2,dynamic,1,2,347,4.750177
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,2,dynamic,1,3,314,4.756846
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,2,dynamic,1,4,314,4.754741
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,2,dynamic,1,5,311,4.755650
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,2,dynamic,1,6,310,4.754961
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,2,dynamic,1,7,345,4.750108
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,2,dynamic,1,8,311,4.761633
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,2,dynamic,1,9,310,4.760858
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,2,dynamic,1,10,279,4.759979
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,2,dynamic,1,11,274,4.754579
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,2,dynamic,1,12,278,4.748944
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,2,dynamic,1,13,278,4.747959
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,2,dynamic,1,14,278,4.754197
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,2,dynamic,1,15,277,4.759787
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,2,dynamic,1,16,275,4.752843
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,2,dynamic,1,17,277,4.751915
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,2,dynamic,1,18,280,4.753478
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,2,dynamic,1,19,279,4.755868
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,3,dynamic,16,0,368,4.722442
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,3,dynamic,16,1,288,4.509311
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,3,dynamic,16,2,288,4.503533
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,3,dynamic,16,3,288,4.506394
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,3,dynamic,16,4,336,4.609577
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,3,dynamic,16,5,304,4.730599
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,3,dynamic,16,6,304,4.735818
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,3,dynamic,16,7,288,4.505916
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,3,dynamic,16,8,288,4.503494
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,3,dynamic,16,9,288,4.503425
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,3,dynamic,16,10,352,4.616953
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,3,dynamic,16,11,272,4.645990
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,3,dynamic,16,12,272,4.661297
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,3,dynamic,16,13,272,4.663987
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,3,dynamic,16,14,352,4.634226
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,3,dynamic,16,15,272,4.642857
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,3,dynamic,16,16,272,4.660815
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,3,dynamic,16,17,272,4.674435
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,3,dynamic,16,18,272,4.628368
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,3,dynamic,16,19,352,4.612943
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,4,static,1,0,300,3.836341
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,4,static,1,1,300,4.386224
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,4,static,1,2,300,4.386991
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,4,static,1,3,300,4.381049
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,4,static,1,4,300,4.139137
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,4,static,1,5,300,4.373388
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,4,static,1,6,300,4.369143
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,4,static,1,7,300,4.370306
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,4,static,1,8,300,4.391415
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,4,static,1,9,300,4.405525
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,4,static,1,10,300,4.844990
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,4,static,1,11,300,4.824933
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,4,static,1,12,300,4.802501
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,4,static,1,13,300,4.776681
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,4,static,1,14,300,4.767416
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,4,static,1,15,300,4.739871
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,4,static,1,16,300,4.812462
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,4,static,1,17,300,4.824350
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,4,static,1,18,300,4.739912
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,10,4,static,1,19,300,4.836489
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,0,static,1,0,300,3.821939
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,0,static,1,1,300,4.399432
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,0,static,1,2,300,4.400302
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,0,static,1,3,300,4.383776
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,0,static,1,4,300,4.320370
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,0,static,1,5,300,4.389444
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,0,static,1,6,300,4.383145
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,0,static,1,7,300,4.408147
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,0,static,1,8,300,4.375225
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,0,static,1,9,300,4.412560
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,0,static,1,10,300,4.845534
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,0,static,1,11,300,4.814122
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,0,static,1,12,300,4.763531
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,0,static,1,13,300,4.766764
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,0,static,1,14,300,4.761547
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,0,static,1,15,300,4.783778
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,0,static,1,16,300,4.789228
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,0,static,1,17,300,4.793899
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,0,static,1,18,300,4.804419
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,0,static,1,19,300,4.827414
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,1,static,,0,300,3.860347
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,1,static,,1,300,4.635371
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,1,static,,2,300,4.662976
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,1,static,,3,300,4.611503
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,1,static,,4,300,4.102709
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,1,static,,5,300,4.604565
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,1,static,,6,300,4.648093
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,1,static,,7,300,4.652608
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,1,static,,8,300,4.704408
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,1,static,,9,300,4.627084
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,1,static,,10,300,5.056674
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,1,static,,11,300,5.110046
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,1,static,,12,300,5.057445
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,1,static,,13,300,5.087832
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,1,static,,14,300,5.067285
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,1,static,,15,300,5.129976
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,1,static,,16,300,5.119177
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,1,static,,17,300,5.173994
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,1,static,,18,300,5.105462
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,1,static,,19,300,5.146172
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,2,dynamic,1,0,353,4.730051
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,2,dynamic,1,1,309,4.684074
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,2,dynamic,1,2,311,4.681239
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,2,dynamic,1,3,308,4.684344
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,2,dynamic,1,4,330,4.677180
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,2,dynamic,1,5,311,4.691541
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,2,dynamic,1,6,312,4.679423
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,2,dynamic,1,7,310,4.679693
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,2,dynamic,1,8,310,4.687166
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,2,dynamic,1,9,311,4.683530
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,2,dynamic,1,10,283,4.664404
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,2,dynamic,1,11,284,4.668640
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,2,dynamic,1,12,285,4.668772
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,2,dynamic,1,13,284,4.670328
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,2,dynamic,1,14,286,4.676808
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,2,dynamic,1,15,283,4.676275
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,2,dynamic,1,16,285,4.672978
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,2,dynamic,1,17,283,4.668983
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,2,dynamic,1,18,279,4.669702
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,2,dynamic,1,19,283,4.675470
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,3,dynamic,16,0,384,4.907290
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,3,dynamic,16,1,304,4.734641
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,3,dynamic,16,2,320,4.951553
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,3,dynamic,16,3,320,4.943799
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,3,dynamic,16,4,336,4.886851
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,3,dynamic,16,5,320,4.942190
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,3,dynamic,16,6,320,4.941132
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,3,dynamic,16,7,320,4.939385
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,3,dynamic,16,8,320,4.946619
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,3,dynamic,16,9,320,4.940581
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,3,dynamic,16,10,272,4.759220
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,3,dynamic,16,11,272,4.744602
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,3,dynamic,16,12,272,4.735054
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,3,dynamic,16,13,272,4.737677
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,3,dynamic,16,14,272,4.733518
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,3,dynamic,16,15,272,4.767369
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,3,dynamic,16,16,272,4.767738
