Image,Operation,Width,Height,Layout,Phase,Threads,Schedule,Chunk,Simd_Build,OMP_Places,OMP_Proc_Bind,Hostname,Compiler,Build_Flags,Samples,Median_ms,Min_ms,Max_ms,Mean_ms,StdDev_ms
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,12,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,583.467695,581.755805,597.537685,586.091264,6.568534
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,16,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,221.594690,221.167118,221.947999,221.610228,0.287203
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,16,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,221.528665,221.270032,233.614481,223.847746,5.461413
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,16,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,445.883817,445.574844,447.629702,446.239335,0.863774
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,16,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,436.459895,436.322725,454.682905,440.066072,8.171314
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,1534.829117,1534.618889,1536.183217,1535.169696,0.648038
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,2,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,1534.651019,1534.080497,1535.889824,1534.699881,0.712715
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,3091.768013,3090.420091,3094.945894,3091.948768,1.806229
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,2,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,3035.945966,3029.191977,3047.943819,3036.817321,7.181658
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,177.674621,177.574730,177.924443,177.747528,0.155088
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,20,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,177.754374,177.693258,177.961492,177.785171,0.103530
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,358.806939,357.206378,459.556534,383.296874,44.015278
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,20,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,350.120703,349.525530,350.138997,349.996409,0.264380
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,771.621442,768.233581,775.600905,771.403013,3.012902
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,4,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,771.643209,767.859205,776.989141,772.005361,3.720560
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,4,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,1558.180506,1549.742374,1627.834729,1583.520123,39.537575
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,4,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,1522.039932,1513.136126,1619.579373,1540.658370,44.401366
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,8,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,429.666528,426.977610,430.723061,429.214872,1.627252
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,8,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,429.605559,427.132280,429.883954,428.780433,1.302262
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,8,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,865.524925,860.399837,866.971979,864.093900,2.883971
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,Kernel,8,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,845.574742,842.116602,848.509890,845.328214,2.304558
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,24.866543,24.778395,25.119267,24.929972,0.155170
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,24.749101,24.732728,25.164782,24.830486,0.187481
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,1,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,24.706440,24.428775,24.806118,24.681157,0.147065
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,1,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,24.728117,24.677095,24.827708,24.740070,0.056817
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,12,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,2.845809,2.579805,3.183281,2.849108,0.218704
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,12,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,2.850812,2.803667,2.863126,2.845109,0.024093
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,12,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,3.052569,3.001046,3.066129,3.039068,0.027665
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,12,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,2.847423,2.796660,2.991326,2.877240,0.075387
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,16,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,2.502803,2.228343,2.566724,2.443920,0.146161
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,16,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,2.315390,2.262441,2.690856,2.430569,0.200004
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,16,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,2.594834,2.379426,2.735243,2.573287,0.161594
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,16,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,2.461408,2.264662,2.697275,2.479036,0.190822
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,12.635275,12.583040,12.683397,12.628436,0.041140
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,2,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,12.797026,12.676575,13.081512,12.855987,0.174553
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,12.811856,12.579916,12.986099,12.807926,0.155484
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,2,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,13.350668,12.811409,13.483568,13.265011,0.273043
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,2.526176,2.227552,2.631354,2.497621,0.161251
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,20,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,2.211601,2.161488,2.635808,2.348387,0.233273
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,2.708673,2.087787,3.164002,2.668286,0.393682
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,20,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,2.521685,2.247923,2.761768,2.510671,0.250422
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,6.498565,6.330501,7.047434,6.631599,0.287866
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,4,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,6.484417,6.210189,6.547172,6.443624,0.137720
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,4,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,6.436300,6.163489,6.557509,6.381157,0.179148
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,4,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,6.624302,6.499807,6.746756,6.628083,0.088856
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,8,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,3.933331,3.790491,3.935250,3.904392,0.063742
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,8,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,3.953412,3.696451,3.982166,3.873830,0.133107
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,8,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,3.818267,3.608120,3.874162,3.788227,0.105380
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,SoA_to_AoS,8,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,3.937645,3.794859,4.167565,3.995129,0.155963
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,24.513904,23.563782,24.802618,24.238421,0.591355
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,24.261404,23.515027,24.608265,24.101790,0.494066
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,1,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,24.509516,23.801173,25.569975,24.699813,0.745391
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,1,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,24.772661,23.701246,25.024354,24.558979,0.562526
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,12,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,2.488306,2.415945,2.606929,2.490189,0.079934
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,12,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,2.483887,2.379352,2.565949,2.475888,0.090607
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,12,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,2.442128,2.386582,2.638882,2.504659,0.116382
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,12,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,2.600671,2.457216,2.769402,2.614188,0.151081
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,16,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,1.951352,1.938875,1.966745,1.953159,0.010454
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,16,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,1.988206,1.918920,2.123399,2.011043,0.095438
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,16,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,2.062063,1.916162,2.165722,2.053836,0.092509
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,16,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,1.995629,1.896077,2.100046,2.009545,0.077865
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,11.835291,11.807242,11.958817,11.869358,0.066102
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,2,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,11.843441,11.735581,12.599760,11.992496,0.359270
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,12.419041,11.864769,12.584497,12.273304,0.351371
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,2,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,12.124161,11.888080,12.148673,12.077080,0.107153
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,1.731390,1.659858,1.824299,1.735832,0.058696
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,20,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,1.741613,1.672441,1.778553,1.730979,0.043170
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,1.720205,1.662277,1.898126,1.771766,0.102971
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,20,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,1.741448,1.690312,1.820745,1.751433,0.063860
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,6.428626,6.112305,6.729986,6.390287,0.235540
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,4,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,6.192521,6.062796,6.251509,6.173135,0.072048
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,4,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,6.559711,6.091134,6.778121,6.527683,0.264754
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,4,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,6.431325,6.177067,6.587884,6.408586,0.150723
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,8,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,3.549574,3.471055,3.750709,3.584430,0.115133
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,8,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,3.723503,3.407055,3.963911,3.722282,0.234752
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,8,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,3.479020,3.421905,3.625811,3.501541,0.079140
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,8,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,3.632610,3.439028,3.652155,3.576073,0.096436
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,End_to_End,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,268.705504,267.755364,269.001790,268.438123,0.540550
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,End_to_End,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,268.769241,267.631199,268.981104,268.577192,0.542131
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,End_to_End,1,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,174.329013,173.693404,175.885274,174.789498,1.010843
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,End_to_End,1,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,133.115609,131.966627,133.675954,132.952950,0.693027
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,End_to_End,12,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,27.824771,27.659329,28.177489,27.849574,0.213382
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,End_to_End,12,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,27.732109,27.056226,28.068658,27.695798,0.395582
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,End_to_End,12,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,19.060337,18.871802,19.340506,19.077578,0.197722
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,End_to_End,12,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,15.395926,15.097595,15.494612,15.368597,0.162789
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,End_to_End,16,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,21.464590,21.449497,21.604998,21.501557,0.064988
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,End_to_End,16,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,21.683893,21.336658,21.783588,21.603689,0.177073
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,End_to_End,16,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,15.288084,15.032164,15.328051,15.220084,0.132924
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,End_to_End,16,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,12.760201,12.660184,13.005641,12.791310,0.127985
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,End_to_End,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,135.025118,134.253502,138.171279,135.978825,1.939753
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,End_to_End,2,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,136.294147,135.308038,137.640757,136.294277,0.940328
