Run_ID,Timestamp_UTC,Image,Operation,Width,Height,Layout,Phase,Repeat,Threads,Schedule,Chunk,Simd_Build,OMP_Places,OMP_Proc_Bind,Hostname,Compiler,Build_Flags,Elapsed_ms,Result_Hash,Validation,Reference_Max_Abs_Error,Reference_Differing_Bytes
layout-Gaussian_11x11-simd_off-avx2-t1-r1-4000x3000.png,2026-09-19T21:07:36Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Vertical_Passes,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,133.297612,cca77fc65f26e2d2,passed,1,172
layout-Gaussian_11x11-simd_off-avx2-t1-r1-4000x3000.png,2026-09-19T21:07:36Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,230.698819,cca77fc65f26e2d2,passed,1,172
layout-Gaussian_11x11-simd_off-avx2-t1-r1-4000x3000.png,2026-09-19T21:07:36Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,14.439785,cca77fc65f26e2d2,passed,1,172
layout-Gaussian_11x11-simd_off-avx2-t1-r1-4000x3000.png,2026-09-19T21:07:36Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,End_to_End,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,268.653631,cca77fc65f26e2d2,passed,1,172
layout-Gaussian_11x11-simd_off-avx2-t1-r1-6000x6000.png,2026-09-19T21:08:07Z,6000x6000.png,Gaussian_11x11,5990,5990,AoS_Naive,Kernel,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,9177.061055,c923a906c8989668,passed,0,0
layout-Gaussian_11x11-simd_off-avx2-t1-r1-6000x6000.png,2026-09-19T21:08:07Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,74.336351,c923a906c8989668,passed,0,0
layout-Gaussian_11x11-simd_off-avx2-t1-r1-6000x6000.png,2026-09-19T21:08:07Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,9221.971829,c923a906c8989668,passed,0,0
layout-Gaussian_11x11-simd_off-avx2-t1-r1-6000x6000.png,2026-09-19T21:08:07Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,SoA_to_AoS,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,73.617997,c923a906c8989668,passed,0,0
layout-Gaussian_11x11-simd_off-avx2-t1-r1-6000x6000.png,2026-09-19T21:08:07Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,9369.926177,c923a906c8989668,passed,0,0
layout-Gaussian_11x11-simd_off-avx2-t1-r1-6000x6000.png,2026-09-19T21:08:07Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,AoS_to_SoA,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,74.336351,acaa148feb45213a,passed,1,802
